user_id,smoother,amplitude,duration_min,peak_incoh_ratio,step_max,confidence
U002,aaps_exponential,38.0,30.0,0.9642857142857143,15.0,medium
U002,aaps_exponential,36.0,100.0,1.0,18.0,medium
U002,aaps_exponential,17.0,30.0,0.8787878787878788,14.0,low
U002,aaps_exponential,56.0,145.0,0.9714285714285714,20.0,medium
U002,aaps_exponential,60.0,55.0,0.84,16.0,medium
U002,aaps_exponential,39.0,50.0,0.7755102040816326,16.0,low
U002,aaps_exponential,38.0,60.0,0.9795918367346939,25.0,high
U002,aaps_exponential,25.0,55.0,1.0,13.0,medium
U002,aaps_exponential,18.0,25.0,0.6129032258064516,9.0,low
U002,aaps_exponential,37.0,60.0,0.9285714285714286,8.0,medium
U002,aaps_exponential,24.0,30.0,0.90625,14.0,low
U002,aaps_exponential,17.0,25.0,1.0,7.0,low
U002,aaps_exponential,21.0,35.0,0.9615384615384616,7.0,low
U002,aaps_exponential,43.0,70.0,0.835820895522388,20.0,low
U002,aaps_exponential,15.0,30.0,0.8888888888888888,13.0,low
U002,aaps_exponential,47.0,55.0,0.975,15.0,medium
U002,aaps_exponential,18.0,25.0,0.9545454545454546,9.0,low
U002,aaps_exponential,30.0,75.0,0.9583333333333334,14.0,medium
U002,aaps_exponential,27.0,30.0,0.9024390243902439,9.0,low
U002,aaps_exponential,15.0,25.0,0.9032258064516129,8.0,low
U002,aaps_exponential,86.0,115.0,1.0,53.0,high
U002,aaps_exponential,34.0,30.0,0.98,27.0,medium
U002,aaps_exponential,42.0,50.0,0.8387096774193549,23.0,low
U002,aaps_exponential,38.0,80.0,0.9629629629629629,21.0,medium
U002,aaps_exponential,38.0,120.0,1.0,16.0,medium
U002,aaps_exponential,66.0,110.0,0.9583333333333334,28.0,medium
U002,aaps_exponential,18.0,25.0,0.9154929577464789,13.0,medium
U002,aaps_exponential,48.0,65.0,1.0,22.0,high
U002,aaps_exponential,98.0,70.0,0.9705882352941176,21.0,medium
U002,aaps_exponential,26.0,40.0,0.9310344827586207,22.0,low
U002,aaps_exponential,33.0,75.0,0.9772727272727273,18.0,medium
U002,aaps_exponential,28.0,40.0,0.95,13.0,medium
U002,aaps_exponential,24.0,40.0,0.7777777777777778,24.0,medium
U002,aaps_exponential,44.0,25.0,0.47297297297297297,44.0,medium
U002,aaps_exponential,38.0,65.0,0.8809523809523809,23.0,medium
U002,aaps_exponential,28.0,40.0,0.8888888888888888,23.0,low
U002,aaps_exponential,19.0,25.0,0.7428571428571429,14.0,low
U002,aaps_exponential,32.0,40.0,0.9,12.0,low
U002,aaps_exponential,48.0,55.0,0.8333333333333334,21.0,low
U002,aaps_exponential,46.0,75.0,0.88,46.0,medium
U002,aaps_exponential,28.0,85.0,0.9705882352941176,15.0,high
U002,aaps_exponential,18.0,40.0,0.972972972972973,14.0,medium
U002,aaps_exponential,78.0,110.0,1.0,49.0,high
U002,aaps_exponential,47.0,45.0,0.9047619047619048,35.0,medium
U002,aaps_exponential,40.0,70.0,0.9767441860465116,18.0,low
U002,aaps_exponential,26.0,30.0,0.875,24.0,medium
U002,aaps_exponential,32.0,70.0,0.9767441860465116,19.0,medium
U002,aaps_exponential,30.0,90.0,1.0,22.0,medium
U002,aaps_exponential,23.0,80.0,0.9791666666666666,21.0,medium
U002,aaps_exponential,43.0,130.0,0.9811320754716981,21.0,high
U002,aaps_exponential,26.0,30.0,0.92,13.0,medium
U002,aaps_exponential,39.0,100.0,0.9743589743589743,26.0,high
U002,aaps_exponential,19.0,25.0,0.9428571428571428,10.0,medium
U002,aaps_exponential,51.0,185.0,0.9814814814814815,16.0,high
U002,aaps_exponential,25.0,50.0,1.0,12.0,high
U002,aaps_exponential,34.0,85.0,1.0,16.0,high
U002,aaps_exponential,47.0,25.0,0.9,36.0,medium
U002,aaps_exponential,29.0,50.0,0.8627450980392157,11.0,low
U002,aaps_exponential,29.0,50.0,0.9629629629629629,21.0,low
U002,aaps_exponential,35.0,85.0,0.975,21.0,medium
U002,aaps_exponential,97.0,185.0,0.9423076923076923,37.0,medium
U002,aaps_exponential,25.0,50.0,0.9607843137254902,25.0,high
U002,aaps_exponential,75.0,55.0,0.92,24.0,high
U002,aaps_exponential,19.0,25.0,0.7741935483870968,7.0,low
U002,aaps_exponential,37.0,95.0,0.9736842105263158,20.0,high
U002,aaps_exponential,27.0,30.0,0.8157894736842105,18.0,high
U002,aaps_exponential,34.0,65.0,0.9487179487179487,14.0,low
U002,aaps_exponential,37.0,35.0,0.7358490566037735,17.0,low
U002,aaps_exponential,37.0,45.0,1.0,13.0,low
U002,aaps_exponential,73.0,65.0,1.0,36.0,medium
U002,aaps_exponential,45.0,70.0,0.9655172413793104,14.0,medium
U002,aaps_exponential,21.0,25.0,0.975,17.0,medium
U002,aaps_exponential,33.0,45.0,0.8604651162790697,25.0,high
U002,aaps_exponential,18.0,30.0,0.6551724137931034,8.0,medium
U002,aaps_exponential,64.0,50.0,1.0,30.0,medium
U002,aaps_exponential,18.0,50.0,0.9230769230769231,8.0,low
U002,aaps_exponential,21.0,45.0,0.9142857142857143,19.0,low
U002,aaps_exponential,31.0,75.0,0.9807692307692307,17.0,medium
U002,aaps_exponential,27.0,30.0,0.9024390243902439,10.0,low
U002,aaps_exponential,35.0,30.0,0.8870967741935484,15.0,medium
U002,aaps_exponential,19.0,45.0,0.9545454545454546,10.0,medium
U002,aaps_exponential,30.0,25.0,0.6666666666666666,15.0,low
U002,aaps_exponential,47.0,45.0,0.8253968253968254,25.0,medium
U002,aaps_exponential,29.0,30.0,0.90625,29.0,medium
U002,aaps_exponential,31.0,55.0,0.8301886792452831,19.0,medium
U002,aaps_exponential,45.0,40.0,0.8048780487804879,16.0,low
U002,aaps_exponential,69.0,90.0,0.9047619047619048,22.0,medium
U002,aaps_exponential,47.0,50.0,0.9090909090909091,22.0,low
U002,aaps_exponential,29.0,40.0,0.9767441860465116,13.0,low
U002,aaps_exponential,48.0,90.0,0.9259259259259259,29.0,low
U002,aaps_exponential,37.0,45.0,0.9777777777777777,13.0,low
U002,aaps_exponential,72.0,50.0,0.9807692307692307,26.0,low
U002,aaps_exponential,28.0,25.0,0.8947368421052632,16.0,low
U002,aaps_exponential,59.0,75.0,0.9753086419753086,25.0,medium
U002,aaps_exponential,47.0,55.0,1.0,17.0,high
U002,trio_sgolay,35.0,30.0,0.9833333333333333,15.0,low
U002,trio_sgolay,24.0,25.0,0.7954545454545454,12.0,low
U002,trio_sgolay,38.0,40.0,1.0,19.0,low
U002,trio_sgolay,23.0,45.0,0.9166666666666666,13.0,low
U002,trio_sgolay,41.0,30.0,0.5757575757575758,21.0,low
U002,trio_sgolay,52.0,90.0,0.9342105263157895,19.0,medium
U002,trio_sgolay,25.0,50.0,0.9565217391304348,12.0,medium
U002,trio_sgolay,41.0,30.0,0.9833333333333333,27.0,low
U002,trio_sgolay,99.0,100.0,0.9454545454545454,28.0,medium
U002,trio_sgolay,66.0,145.0,0.9767441860465116,19.0,medium
U002,trio_sgolay,36.0,100.0,1.0,18.0,medium
U002,trio_sgolay,56.0,145.0,0.9714285714285714,20.0,medium
U002,trio_sgolay,25.0,25.0,0.8823529411764706,10.0,low
U002,trio_sgolay,34.0,30.0,0.98,27.0,medium
U002,trio_sgolay,51.0,185.0,0.9814814814814815,16.0,high
U002,trio_sgolay,37.0,45.0,1.0,13.0,low
U002,trio_sgolay,73.0,65.0,1.0,36.0,medium
U002,trio_sgolay,35.0,30.0,0.8870967741935484,15.0,medium
U002,trio_sgolay,30.0,25.0,0.6666666666666666,15.0,low
U002,trio_sgolay,47.0,45.0,0.8253968253968254,25.0,medium
U002,trio_sgolay,49.0,50.0,0.9081632653061225,17.0,medium
U002,trio_sgolay,37.0,45.0,0.9777777777777777,13.0,low
U002,trio_sgolay,59.0,75.0,0.9753086419753086,25.0,medium
U002,ukf,35.0,30.0,0.9833333333333333,15.0,low
U002,ukf,29.0,45.0,0.9444444444444444,20.0,low
U002,ukf,24.0,25.0,0.7954545454545454,12.0,low
U002,ukf,27.0,45.0,0.9642857142857143,13.0,medium
U002,ukf,32.0,50.0,0.896551724137931,11.0,low
U002,ukf,28.0,35.0,1.0,12.0,medium
U002,ukf,28.0,45.0,1.0,10.0,low
U002,ukf,52.0,155.0,1.0,33.0,medium
U002,ukf,32.0,35.0,1.0,16.0,medium
U002,ukf,23.0,25.0,0.9811320754716981,23.0,low
U002,ukf,60.0,240.0,1.0,47.0,high
U002,ukf,99.0,100.0,0.9454545454545454,28.0,medium
U002,ukf,36.0,100.0,1.0,18.0,medium
U002,ukf,56.0,145.0,0.9714285714285714,20.0,medium
U002,ukf,18.0,25.0,0.9545454545454546,9.0,low
U002,ukf,25.0,25.0,0.8823529411764706,10.0,low
U002,ukf,30.0,50.0,1.0,11.0,medium
U002,ukf,34.0,30.0,0.98,27.0,medium
U002,ukf,44.0,25.0,0.47297297297297297,44.0,medium
U002,ukf,28.0,40.0,0.8888888888888888,23.0,low
U002,ukf,43.0,130.0,0.9811320754716981,21.0,high
U002,ukf,39.0,100.0,0.9743589743589743,26.0,high
U002,ukf,51.0,185.0,0.9814814814814815,16.0,high
U002,ukf,29.0,50.0,0.8627450980392157,11.0,low
U002,ukf,29.0,50.0,0.9629629629629629,21.0,low
U002,ukf,34.0,65.0,0.9487179487179487,14.0,low
U002,ukf,25.0,30.0,0.9090909090909091,20.0,low
U002,ukf,37.0,45.0,1.0,13.0,low
U002,ukf,73.0,65.0,1.0,36.0,medium
U002,ukf,64.0,50.0,1.0,30.0,medium
U002,ukf,21.0,45.0,0.9142857142857143,19.0,low
U002,ukf,35.0,30.0,0.8870967741935484,15.0,medium
U002,ukf,30.0,25.0,0.6666666666666666,15.0,low
U002,ukf,47.0,45.0,0.8253968253968254,25.0,medium
U002,ukf,49.0,50.0,0.9081632653061225,17.0,medium
U002,ukf,47.0,50.0,0.9090909090909091,22.0,low
U002,ukf,29.0,40.0,0.9767441860465116,13.0,low
U002,ukf,37.0,45.0,0.9777777777777777,13.0,low
U002,ukf,72.0,50.0,0.9807692307692307,26.0,low
U002,ukf,28.0,25.0,0.8947368421052632,16.0,low
U002,ukf,59.0,75.0,0.9753086419753086,25.0,medium
U002,ukf,47.0,55.0,1.0,17.0,high
U005,aaps_average,31.0,35.0,0.95,16.0,low
U005,aaps_average,27.0,50.0,0.9166666666666666,14.0,low
U005,aaps_average,66.0,65.0,1.0,19.0,low
U005,aaps_average,20.0,25.0,0.9411764705882353,16.0,low
U005,aaps_average,27.0,25.0,0.8023255813953488,17.0,low
U005,aaps_average,51.0,90.0,1.0,14.0,low
U005,aaps_average,57.0,75.0,0.9508196721311475,15.0,low
U005,aaps_average,27.0,50.0,0.90625,13.0,low
U005,aaps_average,19.0,40.0,0.9032258064516129,10.0,low
U005,aaps_average,31.0,25.0,0.5833333333333334,14.0,low
U005,aaps_average,17.0,25.0,0.8064516129032258,11.0,low
U005,aaps_average,42.0,50.0,0.9090909090909091,11.0,low
U005,aaps_average,15.0,25.0,0.9166666666666666,8.0,low
U005,aaps_average,24.0,25.0,0.875,12.0,low
U005,aaps_average,40.0,25.0,0.45614035087719296,19.0,low
U005,aaps_average,52.0,25.0,0.4246575342465753,24.0,low
U005,aaps_average,36.0,30.0,0.6111111111111112,35.0,low
U005,aaps_average,15.0,30.0,0.9655172413793104,15.0,low
U005,aaps_average,25.0,30.0,1.0,13.0,low
U005,aaps_average,28.0,45.0,0.9354838709677419,15.0,low
U005,aaps_average,24.0,25.0,0.8235294117647058,13.0,low
U005,aaps_average,34.0,60.0,0.8918918918918919,10.0,low
U005,aaps_average,28.0,25.0,0.8653846153846154,14.0,low
U005,aaps_average,33.0,30.0,0.8888888888888888,14.0,low
U005,aaps_average,44.0,60.0,0.7857142857142857,18.0,low
U005,aaps_average,27.0,45.0,0.9666666666666667,22.0,medium
U005,aaps_average,36.0,30.0,0.5964912280701754,36.0,low
U005,aaps_average,18.0,25.0,0.7631578947368421,15.0,low
U005,aaps_average,19.0,45.0,1.0,11.0,low
U005,aaps_average,36.0,25.0,0.5344827586206896,17.0,low
U005,aaps_average,19.0,35.0,0.9523809523809523,13.0,low
U005,aaps_average,21.0,35.0,1.0,12.0,low
U005,aaps_average,30.0,40.0,1.0,13.0,medium
U005,aaps_average,27.0,25.0,1.0,12.0,low
U005,aaps_average,29.0,50.0,1.0,9.0,low
U005,aaps_average,28.0,30.0,0.5277777777777778,12.0,medium
U005,aaps_average,35.0,45.0,0.8771929824561403,16.0,low
U005,aaps_average,20.0,30.0,0.7931034482758621,11.0,low
U005,aaps_average,22.0,25.0,0.9047619047619048,12.0,low
U005,aaps_average,22.0,40.0,0.975609756097561,12.0,low
U005,aaps_average,26.0,35.0,0.96,10.0,low
U005,aaps_average,20.0,25.0,0.6410256410256411,12.0,low
U005,aaps_average,71.0,30.0,0.9256198347107438,40.0,medium
U005,aaps_average,22.0,25.0,0.7631578947368421,14.0,low
U005,aaps_average,21.0,30.0,1.0,11.0,low
U005,aaps_average,38.0,80.0,0.95,19.0,low
U005,aaps_average,22.0,25.0,0.96,12.0,low
U005,aaps_average,64.0,70.0,0.9333333333333333,17.0,low
U005,aaps_average,38.0,30.0,1.0,15.0,low
U005,aaps_average,70.0,95.0,0.9821428571428571,22.0,medium
U005,aaps_average,22.0,30.0,0.9444444444444444,10.0,low
U005,aaps_average,37.0,70.0,0.9672131147540983,19.0,medium
U005,aaps_average,24.0,25.0,0.9285714285714286,10.0,low
U005,aaps_average,53.0,30.0,0.6086956521739131,29.0,low
U005,aaps_average,31.0,35.0,0.9523809523809523,12.0,low
U005,aaps_average,35.0,30.0,1.0,14.0,low
U005,aaps_average,22.0,35.0,0.8536585365853658,10.0,low
U005,aaps_average,34.0,30.0,0.9090909090909091,12.0,low
U005,aaps_average,30.0,25.0,0.7307692307692307,18.0,low
U005,aaps_average,30.0,50.0,0.9655172413793104,15.0,medium
U005,aaps_average,36.0,50.0,0.918918918918919,20.0,low
U005,aaps_average,27.0,60.0,0.975609756097561,9.0,medium
U005,aaps_average,39.0,80.0,0.9722222222222222,18.0,medium
U005,aaps_average,39.0,50.0,0.7619047619047619,13.0,low
U005,aaps_average,32.0,25.0,0.45454545454545453,16.0,low
U005,aaps_average,33.0,30.0,0.9777777777777777,18.0,low
U005,aaps_average,26.0,25.0,0.7021276595744681,13.0,low
U005,aaps_average,20.0,25.0,0.5789473684210527,13.0,low
U005,aaps_average,46.0,40.0,0.6923076923076923,15.0,low
U005,aaps_average,41.0,50.0,0.9487179487179487,17.0,low
U005,aaps_average,33.0,40.0,0.96,13.0,low
U005,aaps_average,27.0,30.0,0.9047619047619048,10.0,low
U005,aaps_average,16.0,25.0,0.8214285714285714,12.0,low
U005,aaps_average,16.0,30.0,0.6744186046511628,10.0,low
U005,aaps_average,43.0,50.0,0.8823529411764706,30.0,low
U005,aaps_average,33.0,35.0,0.7058823529411765,11.0,low
U005,aaps_average,43.0,45.0,0.9090909090909091,26.0,low
U005,aaps_average,26.0,30.0,0.8888888888888888,13.0,low
U005,aaps_average,18.0,25.0,0.45161290322580644,7.0,low
U005,aaps_average,16.0,25.0,0.8148148148148148,13.0,low
U005,aaps_average,20.0,35.0,1.0,11.0,medium
U005,aaps_average,37.0,30.0,0.975609756097561,20.0,low
U005,aaps_exponential,31.0,35.0,0.95,16.0,low
U005,aaps_exponential,27.0,50.0,0.9166666666666666,14.0,low
U005,aaps_exponential,66.0,65.0,1.0,19.0,low
U005,aaps_exponential,42.0,25.0,0.4,16.0,low
U005,aaps_exponential,51.0,90.0,1.0,14.0,low
U005,aaps_exponential,57.0,75.0,0.9508196721311475,15.0,low
U005,aaps_exponential,19.0,40.0,0.9032258064516129,10.0,low
U005,aaps_exponential,15.0,25.0,0.9166666666666666,8.0,low
U005,aaps_exponential,24.0,25.0,0.875,12.0,low
U005,aaps_exponential,40.0,25.0,0.45614035087719296,19.0,low
U005,aaps_exponential,52.0,25.0,0.4246575342465753,24.0,low
U005,aaps_exponential,36.0,30.0,0.6111111111111112,35.0,low
U005,aaps_exponential,25.0,30.0,1.0,13.0,low
U005,aaps_exponential,28.0,45.0,0.9354838709677419,15.0,low
U005,aaps_exponential,24.0,25.0,0.8235294117647058,13.0,low
U005,aaps_exponential,34.0,60.0,0.8918918918918919,10.0,low
U005,aaps_exponential,28.0,25.0,0.8653846153846154,14.0,low
U005,aaps_exponential,33.0,30.0,0.8888888888888888,14.0,low
U005,aaps_exponential,44.0,60.0,0.7857142857142857,18.0,low
U005,aaps_exponential,37.0,50.0,0.9629629629629629,14.0,low
U005,aaps_exponential,36.0,25.0,0.5344827586206896,17.0,low
U005,aaps_exponential,18.0,40.0,1.0,10.0,medium
U005,aaps_exponential,19.0,35.0,0.9523809523809523,13.0,low
U005,aaps_exponential,15.0,25.0,0.5,9.0,low
U005,aaps_exponential,26.0,35.0,0.86,14.0,low
U005,aaps_exponential,27.0,25.0,1.0,12.0,low
U005,aaps_exponential,28.0,30.0,0.5277777777777778,12.0,medium
U005,aaps_exponential,18.0,25.0,0.8536585365853658,9.0,low
U005,aaps_exponential,22.0,40.0,0.975609756097561,12.0,low
U005,aaps_exponential,26.0,35.0,0.96,10.0,low
U005,aaps_exponential,20.0,30.0,0.9047619047619048,8.0,low
U005,aaps_exponential,21.0,30.0,1.0,11.0,low
U005,aaps_exponential,38.0,80.0,0.95,19.0,low
U005,aaps_exponential,22.0,25.0,0.96,12.0,low
U005,aaps_exponential,64.0,70.0,0.9333333333333333,17.0,low
U005,aaps_exponential,70.0,95.0,0.9821428571428571,22.0,medium
U005,aaps_exponential,16.0,25.0,0.8571428571428571,11.0,low
U005,aaps_exponential,22.0,30.0,0.9444444444444444,10.0,low
U005,aaps_exponential,35.0,30.0,1.0,14.0,low
U005,aaps_exponential,22.0,35.0,0.8536585365853658,10.0,low
U005,aaps_exponential,27.0,25.0,0.9655172413793104,14.0,medium
U005,aaps_exponential,30.0,25.0,0.7307692307692307,18.0,low
U005,aaps_exponential,31.0,25.0,0.5625,14.0,low
U005,aaps_exponential,36.0,50.0,0.918918918918919,20.0,low
U005,aaps_exponential,27.0,60.0,0.975609756097561,9.0,medium
U005,aaps_exponential,39.0,80.0,0.9722222222222222,18.0,medium
U005,aaps_exponential,20.0,35.0,1.0,14.0,low
U005,aaps_exponential,32.0,25.0,0.45454545454545453,16.0,low
U005,aaps_exponential,33.0,30.0,0.9777777777777777,18.0,low
U005,aaps_exponential,26.0,25.0,0.7021276595744681,13.0,low
U005,aaps_exponential,34.0,35.0,0.782608695652174,17.0,low
U005,aaps_exponential,46.0,40.0,0.6923076923076923,15.0,low
U005,aaps_exponential,41.0,50.0,0.9487179487179487,17.0,low
U005,aaps_exponential,33.0,40.0,0.96,13.0,low
U005,aaps_exponential,16.0,25.0,0.8214285714285714,12.0,low
U005,aaps_exponential,43.0,50.0,0.8823529411764706,30.0,low
U005,aaps_exponential,25.0,35.0,0.5365853658536586,9.0,low
U005,aaps_exponential,43.0,45.0,0.9090909090909091,26.0,low
U005,aaps_exponential,26.0,30.0,0.8888888888888888,13.0,low
U005,aaps_exponential,18.0,25.0,0.45161290322580644,7.0,low
U005,aaps_exponential,36.0,45.0,0.4444444444444444,13.0,low
U005,aaps_exponential,19.0,25.0,1.0,17.0,low
U005,aaps_exponential,37.0,30.0,0.975609756097561,20.0,low
U005,trio_sgolay,31.0,35.0,0.95,16.0,low
U005,trio_sgolay,36.0,30.0,0.6111111111111112,35.0,low
U005,trio_sgolay,25.0,30.0,1.0,13.0,low
U005,trio_sgolay,28.0,25.0,0.8653846153846154,14.0,low
U005,trio_sgolay,33.0,30.0,0.8888888888888888,14.0,low
U005,trio_sgolay,18.0,25.0,0.7631578947368421,15.0,low
U005,trio_sgolay,22.0,25.0,0.7631578947368421,14.0,low
U005,trio_sgolay,34.0,30.0,0.9090909090909091,12.0,low
U005,trio_sgolay,41.0,50.0,0.9487179487179487,17.0,low
U005,trio_sgolay,16.0,25.0,0.8214285714285714,12.0,low
U005,trio_sgolay,43.0,50.0,0.8823529411764706,30.0,low
U005,ukf,31.0,35.0,0.95,16.0,low
U005,ukf,66.0,65.0,1.0,19.0,low
U005,ukf,20.0,25.0,0.9411764705882353,16.0,low
U005,ukf,51.0,90.0,1.0,14.0,low
U005,ukf,57.0,75.0,0.9508196721311475,15.0,low
U005,ukf,27.0,50.0,0.90625,13.0,low
U005,ukf,31.0,25.0,0.5833333333333334,14.0,low
U005,ukf,36.0,30.0,0.6111111111111112,35.0,low
U005,ukf,25.0,30.0,1.0,13.0,low
U005,ukf,24.0,25.0,0.8235294117647058,13.0,low
U005,ukf,28.0,25.0,0.8653846153846154,14.0,low
U005,ukf,33.0,30.0,0.8888888888888888,14.0,low
U005,ukf,36.0,30.0,0.5964912280701754,36.0,low
U005,ukf,37.0,50.0,0.9629629629629629,14.0,low
U005,ukf,18.0,25.0,0.7631578947368421,15.0,low
U005,ukf,27.0,25.0,1.0,12.0,low
U005,ukf,20.0,25.0,0.6410256410256411,12.0,low
U005,ukf,22.0,25.0,0.7631578947368421,14.0,low
U005,ukf,22.0,25.0,0.96,12.0,low
U005,ukf,70.0,95.0,0.9821428571428571,22.0,medium
U005,ukf,37.0,70.0,0.9672131147540983,19.0,medium
U005,ukf,35.0,30.0,1.0,14.0,low
U005,ukf,34.0,30.0,0.9090909090909091,12.0,low
U005,ukf,30.0,25.0,0.7307692307692307,18.0,low
U005,ukf,36.0,50.0,0.918918918918919,20.0,low
U005,ukf,26.0,25.0,0.7021276595744681,13.0,low
U005,ukf,20.0,25.0,0.5789473684210527,13.0,low
U005,ukf,41.0,50.0,0.9487179487179487,17.0,low
U005,ukf,34.0,25.0,0.3584905660377358,14.0,low
U005,ukf,27.0,30.0,0.9047619047619048,10.0,low
U005,ukf,16.0,25.0,0.8214285714285714,12.0,low
U005,ukf,16.0,30.0,0.6744186046511628,10.0,low
U005,ukf,43.0,50.0,0.8823529411764706,30.0,low
U005,ukf,43.0,45.0,0.9090909090909091,26.0,low
U005,ukf,40.0,50.0,0.8444444444444444,14.0,low
U029,aaps_average,15.0,25.0,0.6888888888888889,10.0,low
U029,aaps_average,36.0,50.0,0.9444444444444444,21.0,medium
U029,aaps_average,42.0,45.0,0.7714285714285715,42.0,medium
U029,aaps_average,40.0,45.0,0.9649122807017544,17.0,medium
U029,aaps_average,24.0,55.0,0.9591836734693877,24.0,medium
U029,aaps_average,33.0,45.0,0.9538461538461539,28.0,low
U029,aaps_average,35.0,40.0,0.9733333333333334,12.0,medium
U029,aaps_average,32.0,30.0,0.6097560975609756,19.0,low
U029,aaps_average,49.0,45.0,0.8461538461538461,25.0,low
U029,aaps_average,169.0,75.0,0.9803921568627451,123.0,high
U029,aaps_average,34.0,50.0,1.0,25.0,medium
U029,aaps_average,68.0,35.0,0.963855421686747,58.0,high
U029,aaps_average,28.0,50.0,0.9565217391304348,9.0,low
U029,aaps_average,25.0,30.0,0.9666666666666667,11.0,low
U029,aaps_average,39.0,45.0,1.0,32.0,low
U029,aaps_average,41.0,50.0,0.875,25.0,low
U029,aaps_average,25.0,50.0,1.0,20.0,low
U029,aaps_average,20.0,50.0,1.0,11.0,medium
U029,aaps_average,61.0,65.0,1.0,24.0,medium
U029,aaps_average,64.0,40.0,0.8837209302325582,27.0,low
U029,aaps_average,27.0,45.0,0.9534883720930233,16.0,low
U029,aaps_average,34.0,45.0,0.9047619047619048,17.0,low
U029,aaps_average,26.0,30.0,1.0,13.0,high
U029,aaps_average,27.0,45.0,0.8958333333333334,17.0,medium
U029,aaps_average,45.0,105.0,1.0,18.0,medium
U029,aaps_average,24.0,45.0,0.95,23.0,low
U029,aaps_average,22.0,25.0,0.8787878787878788,11.0,low
U029,aaps_average,74.0,80.0,0.9375,34.0,low
U029,aaps_exponential,36.0,50.0,0.9444444444444444,21.0,medium
U029,aaps_exponential,23.0,30.0,0.9642857142857143,9.0,low
U029,aaps_exponential,40.0,45.0,0.9649122807017544,17.0,medium
U029,aaps_exponential,34.0,50.0,0.9565217391304348,9.0,medium
U029,aaps_exponential,21.0,35.0,0.9166666666666666,7.0,low
U029,aaps_exponential,32.0,60.0,1.0,23.0,medium
U029,aaps_exponential,49.0,45.0,0.8461538461538461,25.0,low
U029,aaps_exponential,169.0,75.0,0.9803921568627451,123.0,high
U029,aaps_exponential,68.0,35.0,0.963855421686747,58.0,high
U029,aaps_exponential,38.0,60.0,0.9428571428571428,28.0,low
U029,aaps_exponential,28.0,50.0,0.9565217391304348,9.0,low
U029,aaps_exponential,25.0,30.0,0.9666666666666667,11.0,low
U029,aaps_exponential,31.0,35.0,0.5,8.0,low
U029,aaps_exponential,39.0,45.0,1.0,32.0,low
U029,aaps_exponential,26.0,50.0,1.0,8.0,low
U029,aaps_exponential,25.0,50.0,1.0,20.0,low
U029,aaps_exponential,39.0,30.0,0.75,17.0,low
U029,aaps_exponential,26.0,30.0,0.7209302325581395,18.0,medium
U029,aaps_exponential,34.0,40.0,0.4411764705882353,10.0,low
U029,aaps_exponential,16.0,25.0,1.0,12.0,medium
U029,aaps_exponential,61.0,65.0,1.0,24.0,medium
U029,aaps_exponential,64.0,40.0,0.8837209302325582,27.0,low
U029,aaps_exponential,26.0,45.0,0.9230769230769231,12.0,low
U029,aaps_exponential,27.0,45.0,0.9534883720930233,16.0,low
U029,aaps_exponential,26.0,30.0,1.0,13.0,high
U029,aaps_exponential,27.0,45.0,0.8958333333333334,17.0,medium
U029,aaps_exponential,45.0,105.0,1.0,18.0,medium
U029,aaps_exponential,23.0,25.0,0.9545454545454546,10.0,low
U029,aaps_exponential,16.0,30.0,0.8620689655172413,16.0,low
U029,aaps_exponential,21.0,55.0,1.0,11.0,high
U029,aaps_exponential,23.0,50.0,0.9512195121951219,14.0,medium
U029,aaps_exponential,24.0,45.0,0.95,23.0,low
U029,aaps_exponential,20.0,30.0,0.8695652173913043,10.0,low
U029,aaps_exponential,22.0,25.0,0.8787878787878788,11.0,low
U029,aaps_exponential,74.0,80.0,0.9375,34.0,low
U029,aaps_exponential,15.0,25.0,0.8,5.0,low
U029,trio_sgolay,42.0,45.0,0.7714285714285715,42.0,medium
U029,trio_sgolay,93.0,70.0,0.7878787878787878,41.0,high
U029,trio_sgolay,169.0,75.0,0.9803921568627451,123.0,high
U029,trio_sgolay,25.0,50.0,1.0,20.0,low
U029,trio_sgolay,45.0,105.0,1.0,18.0,medium
U029,ukf,36.0,50.0,0.9444444444444444,21.0,medium
U029,ukf,40.0,45.0,0.9649122807017544,17.0,medium
U029,ukf,41.0,50.0,0.875,25.0,low
U029,ukf,20.0,50.0,1.0,11.0,medium
U029,ukf,61.0,65.0,1.0,24.0,medium
U029,ukf,27.0,45.0,0.9534883720930233,16.0,low
U029,ukf,45.0,105.0,1.0,18.0,medium
U029,ukf,74.0,80.0,0.9375,34.0,low
U031,aaps_average,38.11764420000003,65.0,0.965174129353234,14.470587149999972,medium
U031,aaps_average,28.82352725000004,65.0,0.9223057644110276,16.23529289999999,low
U031,aaps_average,22.70588065000001,25.0,0.8449612403100767,16.823528150000016,low
U031,aaps_average,62.11764239999998,40.0,0.772569444444444,37.88235010000001,medium
U031,aaps_average,122.94116724999998,45.0,0.9835466179159048,117.64704999999998,high
U031,aaps_average,35.64705615000001,40.0,0.9529411764705884,21.176468999999997,low
U031,aaps_average,70.47058295000002,45.0,0.945736434108527,18.82352800000001,low
U031,aaps_average,70.3529359,30.0,0.9883624272651704,67.9999949,medium
U031,aaps_average,16.23529289999999,35.0,0.9322033898305119,16.23529289999999,medium
U031,aaps_average,17.058822250000006,25.0,0.4132653061224496,8.35294055,low
U031,aaps_average,18.94117504999997,35.0,0.7228464419475651,18.94117504999997,medium
U031,aaps_average,203.53278704482057,35.0,0.9762815130647683,203.53278704482057,high
